from,id1,to,id2
645,wen_056,20,wen0210_
646,_miffy_25,20,wen0210_
647,ya26712293,20,wen0210_
648,813.926,20,wen0210_
649,c._097,20,wen0210_
650,z.hui__,20,wen0210_
651,tzuyinshen1994,20,wen0210_
652,maris_1007,20,wen0210_
20,wen0210_,653,jhenjhen_1002
20,wen0210_,654,yixiu5112
20,wen0210_,633,_fang0428
20,wen0210_,655,nn.tti666
20,wen0210_,656,wooday62
20,wen0210_,635,ordinary_ghoul
20,wen0210_,636,feeling19891122
20,wen0210_,637,yiyun0320
20,wen0210_,657,yx_10.06
20,wen0210_,642,dlmc_11th_cch0717
20,wen0210_,643,mk09043388
20,wen0210_,658,p_atti880529
20,wen0210_,645,wen_056
20,wen0210_,634,rice_0828
20,wen0210_,646,_miffy_25
20,wen0210_,639,nini840703
20,wen0210_,647,ya26712293
20,wen0210_,648,813.926
20,wen0210_,659,gaexpa
20,wen0210_,660,qiyan1207
661,200311089__,22,caiven.c
21,marsharetea,22,caiven.c
662,tinghuang1223,22,caiven.c
663,zxcv_boom,22,caiven.c
664,marco.0810,22,caiven.c
665,chen_1472,22,caiven.c
666,gvn.xoxo,22,caiven.c
667,blue_04_06,22,caiven.c
668,7w.93_5_3,22,caiven.c
669,beson0932,22,caiven.c
670,_be._.rry_,22,caiven.c
671,anna_c0722,22,caiven.c
672,wei810126,22,caiven.c
673,eddie_8014,22,caiven.c
674,r_u_b_y_y_y_y_y,22,caiven.c
675,ja_miee923,22,caiven.c
676,johana_aah,22,caiven.c
677,yiyun_ciao,22,caiven.c
678,kitty__kt0331,22,caiven.c
679,billy_fini,22,caiven.c
22,caiven.c,680,mr.triangle
22,caiven.c,681,tinichien
22,caiven.c,682,mondayhsu
22,caiven.c,252,keelongxu
22,caiven.c,683,tfconlineshop
22,caiven.c,684,jj_lin
22,caiven.c,685,bn_sj2013
22,caiven.c,686,waawei
22,caiven.c,687,austinlin27
22,caiven.c,688,patricia_meimei
22,caiven.c,689,brooklynbeckham
22,caiven.c,690,yoannasun
22,caiven.c,691,berant.zhu
22,caiven.c,692,rae_____jj
22,caiven.c,693,actor_nien_hsuan
22,caiven.c,694,moley_yumi
22,caiven.c,695,wei_hsuan0605
22,caiven.c,696,rimazeidan51
22,caiven.c,697,kuanghanhsu
22,caiven.c,698,eavece
699,angel_ok_,23,_ginglebella
700,1lin_10_yi0,23,_ginglebella
21,marsharetea,23,_ginglebella
701,wangzihyuan,23,_ginglebella
702,iiin1123,23,_ginglebella
703,todd_1022,23,_ginglebella
704,nn.ggyy,23,_ginglebella
705,jer901208,23,_ginglebella
706,rita_3027,23,_ginglebella
707,chia0chen,23,_ginglebella
708,adamliangboy,23,_ginglebella
709,wei_0725_,23,_ginglebella
710,chiaohu1202,23,_ginglebella
711,hddkfndj,23,_ginglebella
712,jackch33,23,_ginglebella
713,ying_chang_wu,23,_ginglebella
714,d999489,23,_ginglebella
715,purple7135,23,_ginglebella
716,ansonhsieh,23,_ginglebella
717,xinyanxiao,23,_ginglebella
23,_ginglebella,718,hyulari
23,_ginglebella,719,chunjennifer
23,_ginglebella,720,ryo__1226
23,_ginglebella,721,alexhkstw
23,_ginglebella,722,vivianyu1110
23,_ginglebella,723,tai_yun_chen
23,_ginglebella,724,twn_stanc
23,_ginglebella,725,vinzenf
23,_ginglebella,726,2018theoutsiders
23,_ginglebella,727,zoe6592
23,_ginglebella,728,jupppal
23,_ginglebella,729,andywu_1114
23,_ginglebella,730,alienwanning
23,_ginglebella,731,jellylinyun
23,_ginglebella,732,uppoompat
23,_ginglebella,733,meme_istan
23,_ginglebella,734,juststarlight
23,_ginglebella,735,lavinia19981203
23,_ginglebella,736,_b.c.h.k_
23,_ginglebella,737,imcharleslin
738,yan_ggeu,24,masao_lunch_box
739,lemonjune_,24,masao_lunch_box
740,ami_kyle726,24,masao_lunch_box
741,kubo__kin,24,masao_lunch_box
742,mamgirl29,24,masao_lunch_box
743,meme_zizid,24,masao_lunch_box
744,02_scr,24,masao_lunch_box
745,masakoyal,24,masao_lunch_box
746,mhkmmama,24,masao_lunch_box
747,tomo.takamura,24,masao_lunch_box
748,westernbento,24,masao_lunch_box
749,marendia,24,masao_lunch_box
750,adgjmptw10203,24,masao_lunch_box
751,sasaisa93,24,masao_lunch_box
752,ya__ma__wa_i,24,masao_lunch_box
753,jessicafang0708,24,masao_lunch_box
754,haruyoukoko,24,masao_lunch_box
755,komitarashi,24,masao_lunch_box
756,yuria.tanaka,24,masao_lunch_box
757,leafyi5,24,masao_lunch_box
24,masao_lunch_box,758,ginza.shintaro
24,masao_lunch_box,759,nhk_asaichi
24,masao_lunch_box,760,anonimastudio
24,masao_lunch_box,761,kinmedaru
24,masao_lunch_box,762,higashinodesu
24,masao_lunch_box,763,katorishingo_official
24,masao_lunch_box,764,yujiayabe
24,masao_lunch_box,765,heavydrinker
24,masao_lunch_box,766,y_haiku
24,masao_lunch_box,767,bento_shimadaya
24,masao_lunch_box,768,maiin.18
24,masao_lunch_box,769,kentaro___gohan
24,masao_lunch_box,770,kubojyakubojya
24,masao_lunch_box,771,marokiti55
24,masao_lunch_box,772,kurashi_kazoku_jibun
24,masao_lunch_box,773,muccida
24,masao_lunch_box,774,masahitotasaka
24,masao_lunch_box,775,tami_73
24,masao_lunch_box,776,kojimanatsuko_official
24,masao_lunch_box,777,mming_9095
778,benny.peng.0922,25,beauty____ig
779,eeelkoo,25,beauty____ig
780,someboy21,25,beauty____ig
781,jing7899,25,beauty____ig
782,zeng.shl.jla,25,beauty____ig
783,shio076,25,beauty____ig
784,josephkao_,25,beauty____ig
785,jio133531,25,beauty____ig
786,standdalton,25,beauty____ig
787,wupingching,25,beauty____ig
788,wilson198a,25,beauty____ig
789,bone7824,25,beauty____ig
790,plusyoungyoung,25,beauty____ig
791,butti306,25,beauty____ig
792,river0862017,25,beauty____ig
793,neilliuliuliu,25,beauty____ig
794,easin228,25,beauty____ig
795,veteran_driver,25,beauty____ig
796,ouo_1224,25,beauty____ig
797,ching_kai_chou,25,beauty____ig
25,beauty____ig,798,wan850703
25,beauty____ig,799,a.ruuuuu.a
25,beauty____ig,800,jieeeshin
25,beauty____ig,801,017.__
25,beauty____ig,802,tamara1228
25,beauty____ig,803,leona01099
25,beauty____ig,804,yingru13
25,beauty____ig,805,lnsta_dogs
25,beauty____ig,806,dylonchen
25,beauty____ig,807,chloefan_33
25,beauty____ig,808,bluenessb
25,beauty____ig,809,chenzz58
25,beauty____ig,810,cat_0115
25,beauty____ig,811,liu_yu_chiao
25,beauty____ig,812,s59187
25,beauty____ig,813,xuanxuantw
25,beauty____ig,814,kkln_
25,beauty____ig,815,shiuannnnnn
25,beauty____ig,816,sunday11025
25,beauty____ig,817,arielyufanchen
818,shunkaicai,26,howhowhasfriends
819,michelle_037,26,howhowhasfriends
820,cecilialinnnn,26,howhowhasfriends
821,kaimingtseng,26,howhowhasfriends
822,xinlingceng,26,howhowhasfriends
823,linda_tsai0716,26,howhowhasfriends
824,1994chian,26,howhowhasfriends
825,yuki_0115_,26,howhowhasfriends
826,love931101,26,howhowhasfriends
827,chirdren_boo_,26,howhowhasfriends
828,ci.04.01,26,howhowhasfriends
829,ksyypwj,26,howhowhasfriends
830,yu_sin__1030,26,howhowhasfriends
661,200311089__,26,howhowhasfriends
831,wen_tangg,26,howhowhasfriends
832,peggy__910817,26,howhowhasfriends
833,91.09_03,26,howhowhasfriends
834,ann226_,26,howhowhasfriends
835,wei_yujun,26,howhowhasfriends
836,meng_9210,26,howhowhasfriends
26,howhowhasfriends,837,afuuuuuuuuuu
26,howhowhasfriends,838,fuchikolovefood
26,howhowhasfriends,839,jj_94cool
26,howhowhasfriends,840,sevenfatofficial
26,howhowhasfriends,841,jaychang0127
26,howhowhasfriends,842,ma_shushu
26,howhowhasfriends,843,tsaibrother
26,howhowhasfriends,844,yga0721
845,women.travel,27,telombre
846,mattiaflora,27,telombre
847,house_of_tokyo_production,27,telombre
848,laurentiutd,27,telombre
849,love3travel,27,telombre
850,_ellenandersen,27,telombre
851,tewich_miumiu1,27,telombre
852,gabbyhiatt,27,telombre
853,travelmore.ig,27,telombre
854,roaringpavilion,27,telombre
855,zephirinmandarin,27,telombre
856,beachnese5,27,telombre
857,becs_travelgadget,27,telombre
858,porte_della_moda,27,telombre
859,wandering_citron,27,telombre
860,selfiesgirlz,27,telombre
861,julievandoorselaer,27,telombre
862,travelling.is.life_,27,telombre
863,ryan1064,27,telombre
864,pao_amor_,27,telombre
27,telombre,865,dani__nick
27,telombre,852,gabbyhiatt
27,telombre,866,chretienevelyne
27,telombre,867,leonie1691
27,telombre,864,pao_amor_
27,telombre,868,chouaib_sissy
27,telombre,869,alymarzouk
27,telombre,870,vizrd
27,telombre,871,maxime.blotin
27,telombre,872,graf_starkall
27,telombre,873,mirelahorvatinovic
27,telombre,874,taopalawai
27,telombre,875,faerie_travel
27,telombre,876,silqer
27,telombre,877,thibleh
27,telombre,878,manon.coudert
27,telombre,879,lucardisfeist
27,telombre,880,piqures_et_sortileges
27,telombre,881,lemarki4u
27,telombre,882,luiginogalvanetti
883,s98c0125,28,shareking55
884,lin_chengham,28,shareking55
885,gye_gye_gg,28,shareking55
886,yaris0333,28,shareking55
887,1.225_,28,shareking55
888,solo__0622,28,shareking55
889,mengyi1021,28,shareking55
890,bbbb0319,28,shareking55
891,maggiezxc,28,shareking55
892,xuan.914721,28,shareking55
893,tamcrystal95,28,shareking55
894,qosya_3,28,shareking55
895,alfred.qiu,28,shareking55
896,esasa_albus,28,shareking55
897,jasmime_719,28,shareking55
898,xavier_lyu,28,shareking55
899,fang_yi_lin,28,shareking55
900,_you_ng_wolf_,28,shareking55
901,listen621,28,shareking55
902,wei.0418,28,shareking55
28,shareking55,903,kusogang
28,shareking55,904,holdchiou
28,shareking55,905,funvideo_news
28,shareking55,906,happyfunvac
28,shareking55,907,sofunhahaha
28,shareking55,515,godreplyme
908,poppkinkin,29,yuen_nnnnnn
909,potential_shorty,29,yuen_nnnnnn
910,chan_kuo_chuan,29,yuen_nnnnnn
911,patricklimxy,29,yuen_nnnnnn
912,daniel890207,29,yuen_nnnnnn
913,seng5060017,29,yuen_nnnnnn
914,yukinatsu__,29,yuen_nnnnnn
915,dtotheh0628,29,yuen_nnnnnn
916,guooo0118,29,yuen_nnnnnn
917,696969_king,29,yuen_nnnnnn
918,today951753,29,yuen_nnnnnn
919,doctor_deng,29,yuen_nnnnnn
920,___mx_16___,29,yuen_nnnnnn
921,zhou_siyou_1005,29,yuen_nnnnnn
922,er.ic7877,29,yuen_nnnnnn
923,yoyo183cm,29,yuen_nnnnnn
924,hongyi.wang.71,29,yuen_nnnnnn
925,shin_nan_chen,29,yuen_nnnnnn
926,read0221,29,yuen_nnnnnn
927,0825.0122,29,yuen_nnnnnn
29,yuen_nnnnnn,928,motd.bonnie
29,yuen_nnnnnn,929,muyao4
29,yuen_nnnnnn,930,jw_anderson
29,yuen_nnnnnn,931,wahatomato
29,yuen_nnnnnn,932,thedejou___tw
29,yuen_nnnnnn,933,mixxmix_taiwan
29,yuen_nnnnnn,934,taitaihome
29,yuen_nnnnnn,935,lifegoeson__96
29,yuen_nnnnnn,936,populzzang_mag
29,yuen_nnnnnn,937,yuyu_whoknows
29,yuen_nnnnnn,938,raymond_whoknows
29,yuen_nnnnnn,939,blackpinkofficial
29,yuen_nnnnnn,940,afad_taiwan
29,yuen_nnnnnn,941,yoyokulala
29,yuen_nnnnnn,942,balenciaga
29,yuen_nnnnnn,943,noahclothing
29,yuen_nnnnnn,944,vetements_official
29,yuen_nnnnnn,945,elvisxhuo
29,yuen_nnnnnn,946,kaikai_niceguy
29,yuen_nnnnnn,947,dancinggood
30,teacher_sindy,948,oscar_chen0323
30,teacher_sindy,949,vanstw
30,teacher_sindy,719,chunjennifer
30,teacher_sindy,950,comfy_818
30,teacher_sindy,951,tanba1109
30,teacher_sindy,952,nathanielma
30,teacher_sindy,953,xleonaqx
30,teacher_sindy,954,s1020300y2022
30,teacher_sindy,955,gshock_tw__official
30,teacher_sindy,956,alicechen0802
30,teacher_sindy,957,unicornforu
30,teacher_sindy,958,viyababe
30,teacher_sindy,959,kobayashi518
30,teacher_sindy,960,ginoisfunny
30,teacher_sindy,961,kaichienkate
30,teacher_sindy,962,bunny_eat_dessert
30,teacher_sindy,963,originals_tw
30,teacher_sindy,964,abcmarttw
30,teacher_sindy,965,fufu_jp_
30,teacher_sindy,966,aka_wini
967,emmao215,31,yuankuoyuan
968,sandy87___87,31,yuankuoyuan
969,wykf24_jiae,31,yuankuoyuan
970,jesshsia,31,yuankuoyuan
971,nike_rictr,31,yuankuoyuan
972,nnnnnian.718,31,yuankuoyuan
973,chihau98_,31,yuankuoyuan
974,hua1998211,31,yuankuoyuan
975,wen_033,31,yuankuoyuan
976,alice_9229,31,yuankuoyuan
977,harry_20815,31,yuankuoyuan
978,fkggz_0901,31,yuankuoyuan
979,hinzt87,31,yuankuoyuan
980,gin.9453,31,yuankuoyuan
981,zhengyilin9156,31,yuankuoyuan
982,shiuming__,31,yuankuoyuan
983,lincaichen3366,31,yuankuoyuan
984,reluctantusername,31,yuankuoyuan
985,chien_yeh88,31,yuankuoyuan
986,tlw7887,31,yuankuoyuan
31,yuankuoyuan,987,fxxkingrabbits
31,yuankuoyuan,988,setstarmedia
31,yuankuoyuan,989,xxcaixx
31,yuankuoyuan,990,dramasettv
31,yuankuoyuan,991,mr_yabatan
31,yuankuoyuan,992,chen_yu_yun
31,yuankuoyuan,993,deerp34
31,yuankuoyuan,994,faymihoooo
31,yuankuoyuan,995,tutu_billion
31,yuankuoyuan,996,lornascobie
31,yuankuoyuan,997,mr.doumiao
31,yuankuoyuan,998,robinserious
31,yuankuoyuan,999,internetxdoll
31,yuankuoyuan,1000,dingshan888
31,yuankuoyuan,1001,c.g.n.y
31,yuankuoyuan,1002,trends_taipei
31,yuankuoyuan,1003,albapaulfe
31,yuankuoyuan,1004,dulceida
31,yuankuoyuan,1005,mxiv.1014
31,yuankuoyuan,1006,winspa2011
1007,hideoeiki,32,ugakimisato
1008,ryota_suzzz,32,ugakimisato
1009,boku_andy_27,32,ugakimisato
1010,nonkichi0711,32,ugakimisato
1011,syustagram4160,32,ugakimisato
1012,tototokaji,32,ugakimisato
1013,kooooh8500,32,ugakimisato
1014,yukiii72250,32,ugakimisato
1015,do_gaaaam,32,ugakimisato
1016,yumeto8806,32,ugakimisato
1017,c.0927,32,ugakimisato
1018,zzwwhaha,32,ugakimisato
1019,shinyoko581124,32,ugakimisato
1020,rimakira,32,ugakimisato
1021,nemui86,32,ugakimisato
1022,coconutsaburoh,32,ugakimisato
1023,manthychan,32,ugakimisato
1024,asamikazushi,32,ugakimisato
1025,harutakagolf,32,ugakimisato
1026,meifa.c,32,ugakimisato
32,ugakimisato,1027,tama__41.2001
32,ugakimisato,1028,saori___yoshida
32,ugakimisato,1029,aobaokada
32,ugakimisato,1030,elina_arai
32,ugakimisato,1031,tbs_recruit
32,ugakimisato,1032,yuumifuruya
32,ugakimisato,1033,saekokamimura
32,ugakimisato,1034,risaunai
32,ugakimisato,1035,sasagawayuri
32,ugakimisato,1036,akiyo0414
32,ugakimisato,1037,hayashiminaho
1038,mark_bite_ali_1994,33,sevenfold.ta
1039,____0704_____,33,sevenfold.ta
1040,yujaaay,33,sevenfold.ta
1041,dorothyhsun,33,sevenfold.ta
1042,dinosaur_0602,33,sevenfold.ta
1043,smile810604,33,sevenfold.ta
1044,fan_syuan_yun,33,sevenfold.ta
1045,_enci84,33,sevenfold.ta
1046,xuanhuang_55987,33,sevenfold.ta
21,marsharetea,33,sevenfold.ta
1047,e03221234,33,sevenfold.ta
1048,c0930168355,33,sevenfold.ta
1049,baubaxbags,33,sevenfold.ta
1050,p5685946,33,sevenfold.ta
1051,jumbo1122334,33,sevenfold.ta
1052,raikkonen_,33,sevenfold.ta
1053,peter_860609,33,sevenfold.ta
1054,mei_1.26,33,sevenfold.ta
1055,w1598647,33,sevenfold.ta
1056,william.f01047,33,sevenfold.ta
33,sevenfold.ta,1057,yanghai9248
33,sevenfold.ta,1058,stp_zhou
33,sevenfold.ta,1059,lerck_xu
33,sevenfold.ta,1060,kisswen_1997
33,sevenfold.ta,1061,aw.1201
33,sevenfold.ta,1062,rina61519
33,sevenfold.ta,1063,gigi60926
33,sevenfold.ta,1039,____0704_____
33,sevenfold.ta,1064,albertmo0819
33,sevenfold.ta,1065,chencaicing
33,sevenfold.ta,1066,tiny_219
33,sevenfold.ta,1067,kaori_lee94717
33,sevenfold.ta,1068,159_______
33,sevenfold.ta,1042,dinosaur_0602
33,sevenfold.ta,1069,y.o625
33,sevenfold.ta,1070,fuck_8742110
33,sevenfold.ta,1071,batuhanones
33,sevenfold.ta,1072,drift1983
33,sevenfold.ta,1073,xiao_zhu_0111_
33,sevenfold.ta,1074,__rose.tsai
